Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,01/07/2023,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,,,50,42,7389895,,
,01/07/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,,,28,47,7390198,,
,01/07/2023,2:50 PM,4:00 PM,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,Willard Middle School ,Game,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,,,4,27,7390087,,
,01/07/2023,3:00 PM,4:15 PM,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,,,9,20,7431135,,
,01/07/2023,3:00 PM,4:15 PM,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,,,46,30,7388445,,
,01/07/2023,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 1>Lee-Mt. Vernon B8-1 Bosley,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,lost Mt Vernon,,46,62,7387192,,
,01/07/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,,,52,28,7389879,,
,01/07/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,,CANCELLED,17,43,7389878,,
20111739,01/07/2023,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,Annandale HS-#1,Game,>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours,,,65,54,7431477,,
,01/07/2023,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,,,29,28,7389786,,
,01/07/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,,,10,27,7390197,, entered by CC  
,01/07/2023,4:00 PM,5:10 PM,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,Willard Middle School ,Game,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,,,28,31,7431248,,
,01/07/2023,4:15 PM,5:30 PM,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,Manassas Park CC - #1,Game,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,,,21,25,7390196,,
,01/07/2023,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,Jefferson HS-#2,Game,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,,,35,39,7390526,,
,01/07/2023,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson,Jefferson HS-#1,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,,,47,32,7390316,,
,01/07/2023,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,lost Mt Vernon,,39,56,7388443,,
,01/07/2023,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,,,66,31,7387193,,
,01/07/2023,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,,,27,22,7390528,,
,01/07/2023,5:10 PM,6:25 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Willard Middle School ,Game,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,,,20,42,7431317,,
,01/07/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,,,30,55,7388800,,
,01/07/2023,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,lost Mt Vernon,,14,50,7389674,,
,01/07/2023,5:45 PM,7:00 PM,>Boys>Boys 6th Grade Division 1>Lee-Mt. Vernon B6-1 Davis,Jefferson HS-#1,Game,>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell,,,28,44,7390317,,
,01/07/2023,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,,,37,51,7389881,,
,01/07/2023,6:00 PM,7:15 PM,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone,,,57,41,7431493,,
,01/08/2023,11:00 AM,12:15 PM,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,Westfield HS-left ,Game,>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams,,,16,18,7390088,,
,01/08/2023,11:00 AM,12:15 PM,>Delete Division>Herndon B6-3 Smith dropped,Westfield HS-right,Game,>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan,,,17,49,7390187,,
,01/08/2023,11:45 AM,12:45 PM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Lee-Mt. Vernon B6-1 Davis,use door 11 located back of school,,52,37,7390325,,
,01/08/2023,12:00 PM,1:15 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,Annandale HS-#1,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,36,16,7389676,,
,01/08/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,,,55,50,7388448,,
,01/08/2023,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen,,,37,46,7387261,,
,01/08/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,,,34,68,7388447,,
,01/08/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel,,,55,44,7388444,,
,01/08/2023,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,,,23,20,7387765,,
,01/08/2023,12:00 PM,1:15 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,,,26,15,7390572,,
,01/08/2023,12:15 PM,1:30 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Westfield HS-right,Game,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,,,37,45,7390186,,
,01/08/2023,12:15 PM,1:30 PM,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,Westfield HS-left ,Game,>Boys>Boys 5th grade Division 3>Burke B5-3 Hess,,,21,40,7431446,,
,01/08/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,use door 11 located back of school,,71,43,7388705,,
,01/08/2023,1:00 PM,2:15 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,34,30,7390020,,
,01/08/2023,1:00 PM,2:15 PM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas,Hayfield HS-#2,Game,>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson,,,7,23,7390017,,
,01/08/2023,1:00 PM,2:15 PM,>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt,Hayfield HS-#1,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah,,,41,21,7390322,,
,01/08/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,,,56,43,7388441,,
,01/08/2023,1:15 PM,2:30 PM,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,Annandale HS-#1,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,38,34,7389675,,
,01/08/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,,,42,20,7388801,,
,01/08/2023,1:15 PM,2:30 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,,,53,50,7390482,,
,01/08/2023,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton,,,25,40,7387263,,
,01/08/2023,1:15 PM,2:30 PM,>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere,Bryant Center,Game,>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah,,,26,31,7431237,,
,01/08/2023,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,,,19,45,7387763,,
,01/08/2023,1:30 PM,2:45 PM,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,Westfield HS-right,Game,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,,,21,16,7390184,,
,01/08/2023,1:30 PM,2:45 PM,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,Westfield HS-left ,Game,>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone,,,19,32,7430933,,
,01/08/2023,1:45 PM,3:00 PM,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,Gainesville HS side ,Game,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,,,42,33,7431312,,
,01/08/2023,1:45 PM,3:00 PM,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,Gainesville HS main ,Game,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,,,51,42,7389883,,
,01/08/2023,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell,Hayfield HS-#1,Game,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson,,,54,29,7390321,,
,01/08/2023,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,Hayfield HS-#2,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,,,12,33,7390018,,
,01/08/2023,2:15 PM,3:30 PM,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson,,,18,15,7430931,,
,01/08/2023,2:15 PM,3:15 PM,>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,use door 11 located back of school,,42,50,7389887,,
,01/08/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 1>South County B7-1 Brown,,,70,31,7388732,,
,01/08/2023,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 3>SYA B8-* White,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,,,40,32,7388452,,
,01/08/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,33,20,7387764,,
,01/08/2023,2:30 PM,3:45 PM,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,Bryant Center,Game,>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman,,,31,32,7431240,,
,01/08/2023,2:30 PM,3:45 PM,>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb,Annandale HS-#2,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,,,30,31,7431321,,
,01/08/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,,,28,44,7387262,,
,01/08/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,Mary Ellen Henderson MS,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,,,47,49,7389886,,
,01/08/2023,2:45 PM,4:00 PM,>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy,Westfield HS-right,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt,,,30,19,7431133,,
,01/08/2023,2:45 PM,4:00 PM,>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender,Westfield HS-left ,Game,>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke,,,7,35,7430934,,
,01/08/2023,3:00 PM,4:15 PM,>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis,Gainesville HS side ,Game,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,,,33,28,7431238,,
,01/08/2023,3:00 PM,4:15 PM,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,,,20,40,7388803,,
,01/08/2023,3:15 PM,4:30 PM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,,,25,11,7431132,,
,01/08/2023,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Hayfield HS-#2,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,,,51,30,7388802,,
,01/08/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,Hayfield HS-#1,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,,,66,51,7389884,,
,01/08/2023,3:30 PM,4:45 PM,>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,,,20,23,7430932,,
,01/08/2023,3:45 PM,5:00 PM,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,Lewis HS-Main (was lee),Game,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,,,51,25,7389060,,
,01/08/2023,3:45 PM,5:00 PM,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,Annandale HS-#1,Game,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,,,32,30,7389788,,
,01/08/2023,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth,Bryant Center,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland,,,31,21,7431239,,
,01/08/2023,3:45 PM,5:00 PM,>Girls>Girls 5th grade Division 1>DYS G5-1 Samson,Edison HS - Aux,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1Mathes,,,20,12,7431134,,
,01/08/2023,3:45 PM,5:00 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>SYA G8-1 Andersen,,,54,31,7387264,,
,01/08/2023,3:45 PM,5:00 PM,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,,,44,36,7389084,,
,01/08/2023,4:00 PM,5:15 PM,>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn,Westfield HS-right,Game,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,,,29,17,7431447,,
,01/08/2023,4:15 PM,5:30 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,McLean HS-Main,Game,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,,,25,32,7389673,,
,01/08/2023,4:15 PM,5:30 PM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Gainesville HS main ,Game,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,,,27,37,7387762,,
,01/08/2023,4:15 PM,5:30 PM,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,McLean HS-Aux,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,,,34,42,7390019,,
,01/08/2023,4:15 PM,5:30 PM,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,Gainesville HS side ,Game,>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco,,,37,50,7390324,,
,01/08/2023,4:30 PM,5:45 PM,>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,,,10,25,7430935,,
,01/08/2023,4:45 PM,6:00 PM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,Hayfield HS-#2,Game,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,,,29,33,7431242,,
,01/08/2023,4:45 PM,6:00 PM,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,,,26,28,7431314,,
,01/08/2023,5:00 PM,6:15 PM,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,,,49,29,7389061,,
,01/08/2023,5:00 PM,6:15 PM,>Boys>Boys 5th grade Division 2>Lee-Mt. Vernon B5-2 Black,Bryant Center,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,,,20,42,7431241,,
,01/08/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,,,47,32,7388449,,
,01/08/2023,5:30 PM,6:45 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,McLean HS-Main,Game,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,,,42,45,7389885,,
,01/08/2023,5:30 PM,6:45 PM,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,McLean HS-Aux,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,,,12,49,7390091,,
,01/08/2023,5:30 PM,6:45 PM,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner,,,8,14,7390089,,
,01/08/2023,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,Gainesville HS side ,Game,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,,,23,30,7389790,,
,01/08/2023,6:45 PM,8:00 PM,>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano,McLean HS-Aux,Game,>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent,,,50,23,7390323,,
,01/08/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,McLean HS-Main,Game,>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean,,,79,57,7387195,,
,01/08/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,,,51,42,7387194,,
,01/09/2023,6:30 PM,7:45 PM,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,,,53,59,7388371,,
,01/09/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,,,36,51,7388779,,
,01/09/2023,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,,,50,25,7388776,,
,01/09/2023,7:45 PM,9:00 PM,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,,,38,68,7388373,,
,01/09/2023,8:00 PM,9:15 PM,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,Bryant Center,Game,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,,,47,54,7389051,,
,01/09/2023,8:15 PM,9:30 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,,,60,28,7388778,,
,01/10/2023,6:15 PM,7:30 PM,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,,,35,62,7389052,,
,01/10/2023,6:15 PM,7:30 PM,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,,,41,25,7389665,,
,01/10/2023,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,,,35,39,7389667,,
,01/10/2023,7:30 PM,8:45 PM,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,,,17,45,7387738,,
,01/10/2023,7:30 PM,8:45 PM,>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,,,25,30,7389053,,
,01/10/2023,8:00 PM,9:15 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,41,14,7389666,,
,01/10/2023,8:45 PM,10:00 PM,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,,,48,35,7389054,,
,01/10/2023,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,,,31,25,7387741,,
,01/11/2023,6:15 PM,7:30 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,,,25,39,7389668,,
,01/11/2023,7:00 PM,8:15 PM,>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin,Jackson MS rear gym,Game,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,,,5,39,7389770,,
,01/11/2023,7:30 PM,8:45 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,18,29,7387739,,
,01/11/2023,8:15 PM,9:30 PM,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,Jackson MS rear gym,Game,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,,,54,27,7389772,,
,01/11/2023,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling,,,22,44,7387740,,
,01/14/2023,8:45 AM,10:00 AM,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,use door 11 located back of school,,27,41,7390533,,
,01/14/2023,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,,,27,39,7431250,,
,01/14/2023,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,no zone,,31,30,7430942,,
,01/14/2023,9:00 AM,10:15 AM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas,Bryant Center,Game,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,,,12,25,7390081,, 4-4 defensive battle at halftime - refs called some penalties and it stopped the wrestling inside a bit and opened things up for a fun second half 
,01/14/2023,9:15 AM,10:30 AM,>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere,Unity Braxton MS,Game,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey,,,44,33,7390534,,
,01/14/2023,10:00 AM,11:15 AM,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,use door 11 located back of school,,18,26,7390080,,
,01/14/2023,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,,,42,32,7431323,,
