Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,01/15/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,,,42,35,7024084,,
7025512,01/15/2022,11:45 AM,1:00 PM,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>BRYC B5- Mitchell,,,41,45,7026545,,
,01/15/2022,11:45 AM,1:00 PM,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Mcnicoll,,,20,13,7026757,,
,01/15/2022,11:45 AM,1:00 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Langone,,,25,21,7026759,,
,01/15/2022,12:45 PM,2:00 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Falls Church B8-  Kusic,,,46,60,7054213,,
,01/15/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,,,43,20,7024085,,
7025511,01/15/2022,1:00 PM,2:15 PM,>Boys>Boys 5th grade Division 2>Gum Springs B5-2 Cordisco,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>South County 5-2 Arora,,,22,47,7026558,,
,01/15/2022,1:00 PM,2:15 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Klein,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Jones,,,35,54,7023781,,
,01/15/2022,1:00 PM,2:15 PM,>Girls>Girls 6th Grade Division 2>SYA G6-2 Smith,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,,,25,21,7026809,,
,01/15/2022,2:00 PM,3:15 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,,,48,40,7026680,,
,01/15/2022,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 1>Mt. Vernon G5-1 Duckett,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,,,16,42,7024193,,
,01/15/2022,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,,,17,44,7026758,,
7023133,01/15/2022,2:15 PM,3:30 PM,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,,,28,36,7024363,,
,01/15/2022,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Conver,,,38,30,7023980,,
,01/15/2022,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>Burke G6-2 Igl,,,6,18,7026810,,
,01/15/2022,2:45 PM,4:00 PM,>Boys>Boys 7th Grade Division 2>Burke B7-1 DiSilvestro,Lake Braddock 4 far side,Game,>Boys>Boys 7th Grade Division 2>Lee-Mt. Vernon B7-2 Henderson,,,30,36,7021668,, scoreboard and score book arrived late.  Kept clock on phone for 1st quarter 
,01/15/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#2,no use,,no use ,,,,7015097,,
,01/15/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#1,no use,,no use ,,,,7015098,,
,01/15/2022,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Jones,,,54,59,7021462,,
,01/15/2022,3:15 PM,4:30 PM,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Lockheed,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Harris,,,17,22,7024194,,
,01/15/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Davis,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>CYA B7-2 Atkinson,,,59,26,7022193,,
,01/15/2022,3:15 PM,4:30 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,38,36,7026678,,
,01/15/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 1>McLean B7-1 Concepcion,,,25,54,7021667,,
,01/15/2022,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 3>Reston B8-3 Legler,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,,,31,54,7021876,,
,01/15/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>CYA B6-2 Hackney,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Herndon B6-2 Mathews,,,39,11,7023975,,
,01/15/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>Turnpike B6-2 Taylor,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 2>CYA B6- Goodman,,,30,40,7054130,,
,01/15/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Leggett,Jackson MS rear gym,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,,,56,33,7023780,,
,01/15/2022,3:45 PM,5:00 PM,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Stewart,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 3>Springfield B8-  Alvarez,,,51,33,7021877,,
,01/15/2022,4:00 PM,5:15 PM,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,Lake Braddock 4 far side,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,,,42,30,7024083,,
,01/15/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 1>South County B7-1 Miller,,,0,0,7021670,,
,01/15/2022,4:30 PM,5:45 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Brooks,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Arlington G5-1 Sedor,,,9,30,7024195,,
,01/15/2022,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Jackson,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,,,58,63,7021465,,
,01/15/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 2>Reston B7-2 Love,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>SYA B7-2 Livingston,,,38,44,7022192,,
,01/15/2022,4:30 PM,5:45 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Rolph,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,,,19,47,7026679,,
,01/15/2022,4:45 PM,6:00 PM,>Boys>Boys 5th grade Division 1>McLean B5-1 Tallent,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,,,23,39,7053310,,
7023132,01/15/2022,4:45 PM,6:00 PM,>Girls>Girls 8th Grade Division 2>SYA G8-2 Langford,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,,,29,25,7024376,,
,01/15/2022,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,,,18,43,7023976,,
,01/15/2022,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-3 Britt,,,38,55,7021880,,
,01/15/2022,5:15 PM,6:30 PM,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Eisenberg,Lake Braddock 4 far side,Game,>Girls>Girls 8th Grade Division 1>Burke G8-1 Coutinho,,,25,49,7023070,,
,01/15/2022,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 2>Reston G7-2 Eckhardt,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Lomas,,,18,39,7064555,, The Reston team only had 5 players tonight--credit to those girls for playing hard the entire time. 
,01/15/2022,5:45 PM,7:00 PM,>Girls>Girls 8th Grade Division 1>Vienna G8-1 Trotter,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Brault,,,52,24,7023072,,
,01/15/2022,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Malesky,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,,,53,44,7021466,,
,01/15/2022,6:00 PM,7:15 PM,>Girls>Girls 8th Grade Division 1>SYA G8-1 Moore,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Loving,,,50,49,7023073,,
,01/15/2022,6:00 PM,7:15 PM,>Boys>Boys 6th Grade Division 2>South County B6-2 Brown,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Reston  B6-2 Schlesinger,,,41,19,7023977,," Not 100% certain on exact score, but South County won "
,01/15/2022,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 3>Burke B8- 3 Buttrey,,,38,46,7021878,,
,01/15/2022,6:30 PM,7:45 PM,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,Lake Braddock 4 far side,Game,>Boys>Boys 8th Grade Division 1>Burke B8-1 Concepcion,,,33,53,7021464,,
,01/15/2022,7:00 PM,8:15 PM,>Boys>Boys 7th Grade Division 1>BRYC B7-1 Lee,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,,,68,48,7021666,,
7023134,01/15/2022,7:00 PM,8:15 PM,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 2>Vienna G8-2 Amouri,,,22,14,7024370,,
,01/15/2022,7:00 PM,8:15 PM,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,Mount Vernon HS #1,Game,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,,,21,49,7026681,,
7023152,01/15/2022,7:15 PM,8:30 PM,>Girls>Girls 8th Grade Division 1>Mt. Vernon G8-1 Marshall,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 1>Lee-Mt.Vernon G8-  Henderson,,,47,35,7024366,,
,01/15/2022,7:15 PM,8:30 PM,>Girls>Girls 7th Grade Division 2>Springfield G7-2 Allen,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,,,19,34,7054737,,
,01/17/2022,6:00 PM,10:00 PM,TBD,Jackson MS rear gym,no use,,no use ,,,,7000761,,
,01/18/2022,6:15 PM,7:30 PM,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 1>McLean B7-1 Concepcion,,,32,41,7021678,,
,01/18/2022,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 Buttrey,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Reston B8-3 Legler,,,57,36,7021873,,
,01/18/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,,,54,56,7021874,,
,01/18/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Lansdowne,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Riggins,,,43,45,7021536,,
,01/18/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-3 Britt,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Stewart,,,33,31,7021872,,
,01/18/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>SYA B8-2 Vickers,,,64,55,7021871,,
,01/18/2022,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Choi,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 2 >SYA B8-2 Hill,,,35,37,7021537,,
,01/18/2022,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,,,25,42,7021875,,
,01/19/2022,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Jackson,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,,,61,78,7021497,,
,01/19/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Riggins,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,,,56,36,7021496,,
,01/19/2022,7:00 PM,8:15 PM,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,Jackson MS rear gym,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- Exley,,,33,18,7023096,, 
,01/19/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 1>Burke B8-1 Concepcion,,,39,38,7021498,,
,01/19/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,Bryant Center,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Jones,,,35,70,7021499,,
,01/19/2022,8:15 PM,9:30 PM,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,,,67,46,7021500,,
,01/19/2022,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 1>Vienna G8-1 Trotter,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,,,33,31,7023095,,
,01/20/2022,6:15 PM,7:30 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Lomas,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,,,48,21,7026674,, Good game and effort from both teams. 
,01/20/2022,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,,,32,49,7026676,,
,01/20/2022,7:00 PM,8:15 PM,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,fr 12-19,,3,28,7026801,,
,01/20/2022,7:30 PM,8:45 PM,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Rolph,,,33,15,7026677,,
,01/20/2022,8:00 PM,9:15 PM,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,,,54,24,7026675,,
7023129,01/20/2022,8:15 PM,9:30 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,Jackson MS rear gym,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,,,46,8,7024348,,
,01/20/2022,8:45 PM,10:00 PM,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 1>Reston B7-1 Byrnes,fr 12-19,,24,61,7021664,,
,01/22/2022,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Conver,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Hackney,,,47,19,7023987,,
,01/22/2022,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 2>Herndon B6-2 Mathews,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 2>BRYC B6-2 Thanos,,,12,41,7023988,,
,01/22/2022,9:00 AM,10:15 AM,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,,,39,40,7026716,,
,01/22/2022,9:15 AM,10:30 AM,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 1>Arlington B7-1 McLean,,,26,60,7022197,,
7025518,01/22/2022,9:15 AM,10:30 AM,>Boys>Boys 5th grade Division 2>South County 5-2 Arora,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,,,11,23,7026582,,
,01/22/2022,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 2>FPYC B6-2 Nickle,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,,,27,31,7023985,,
,01/22/2022,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>BRYC B5- Mitchell,,,52,45,7024089,,
,01/22/2022,10:15 AM,11:30 AM,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Rolph,,,60,14,7026715,,
,01/22/2022,10:30 AM,11:45 AM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Sedor,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>Mt. Vernon G5-1 Duckett,,,41,11,7024199,,
7025522,01/22/2022,10:30 AM,11:45 AM,>Boys>Boys 5th grade Division 2>Burke B5-2 Howard,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Falls Church B5-2 Greiner,,,23,28,7026517,,
,01/22/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,37,34,7024087,,
,01/22/2022,11:30 AM,12:45 PM,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,,,49,9,7026713,,
,01/22/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>McLean B5-1 Tallent,,,33,39,7024090,,
,01/22/2022,11:45 AM,1:00 PM,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,,,32,10,7026812,,
,01/22/2022,11:45 AM,1:00 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,,,22,28,7026765,,
7025520,01/22/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 2>CYA B5-2 Batta,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>Vienna B5-2 Davis,,,53,30,7026524,,
,01/22/2022,12:45 PM,2:00 PM,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,,,17,27,7026714,,
,01/22/2022,12:45 PM,2:00 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Vienna G5-1 Brooks,,,26,5,7024197,,
,01/22/2022,1:00 PM,2:15 PM,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,lost Gum Spring,,24,22,7053304,,
,01/22/2022,1:00 PM,2:15 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Klein,Jackson MS rear gym,Game,>Boys>Boys 6th Grade Division 1>McLean B6-1 Leggett,,,23,53,7023799,,
,01/22/2022,2:00 PM,3:15 PM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Igl,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 2>FPYC G6-2 Varner,,,12,20,7026811,,
,01/22/2022,2:00 PM,3:15 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>Fort Belvoir B6-2 Sherm,,,34,14,7023983,,
,01/22/2022,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 1>CYA G5-1 Nichols,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Lockheed,,,14,8,7024198,,
,01/22/2022,2:15 PM,3:30 PM,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,,,17,32,7024088,,
,01/22/2022,2:15 PM,3:30 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Brault,from 1-16,,50,14,7023085,,
,01/22/2022,2:45 PM,4:00 PM,>Boys>Boys 8th Grade Division 2 >Burke B8-2 Mitchell,Lake Braddock 4 far side,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Lansdowne,,,46,48,7021539,,
,01/22/2022,3:15 PM,4:30 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Langone,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,,,17,14,7026760,,
,01/22/2022,3:15 PM,4:30 PM,>Boys>Boys 5th grade Division 2>Lee District B5-2 Diffenbach,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>SYA B5- Chase,,,28,30,7024099,,
,01/22/2022,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Forti,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Choi,,,44,37,7021541,,
,01/22/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 2>Lee-Mt. Vernon B6-2 Beisner,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>Turnpike B6-2 Taylor,,,42,44,7023986,,
,01/22/2022,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 1>SYA G8-1 Moore,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Eisenberg,from 1-16,,31,33,7023084,,
,01/22/2022,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Ball,McLean HS-Main,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Syron,,,59,26,7022194,,
7025516,01/22/2022,3:30 PM,4:45 PM,>Boys>Boys 5th grade Division 2>McLean B5-2 Stephenson,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Gum Springs B5-2 Cordisco,lost Gum Springs,,28,11,7026576,,
,01/22/2022,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 1>Fort Hunt B6-1 Estenson,Jefferson HS-#2,Game,>Boys>Boys 6th Grade Division 1>Reston  B6-1 Douad,,,38,61,7023797,,
,01/22/2022,4:00 PM,5:15 PM,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,Lake Braddock 4 far side,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,,,36,37,7023796,,
,01/22/2022,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 2>CYA B6- Goodman,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 2>SYA B6- Sorg,,,29,24,7023798,,
,01/22/2022,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 2 >SYA B8-2 Hill,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,,,56,59,7021542,,
,01/22/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Zippel,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Greiner,,,14,43,7022191,,
,01/22/2022,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 3>SYA B8-2 Vickers,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Springfield B8-  Alvarez,,,52,14,7054222,,
7025519,01/22/2022,4:30 PM,5:45 PM,>Boys>Boys 5th grade Division 2>Turpike B5-2 Ours,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>FPYC B5-2 Ragan,,,37,25,7026588,,
7023137,01/22/2022,4:45 PM,6:00 PM,>Girls>Girls 8th Grade Division 2>Vienna G8-2 Amouri,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,from 1-16,,7,37,7024387,, 
,01/22/2022,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 1>Arlington B8-1 Lowen,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,fr 12-18,,58,62,7021449,,
,01/22/2022,5:15 PM,6:30 PM,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,Lake Braddock 4 far side,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 Hazzan,,,15,13,7024200,,
,01/22/2022,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,,,38,59,7021543,,
,01/22/2022,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 2>Lee-Mt. Vernon B7-2 Henderson,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>Vienna B7-2 Desenti,,,19,54,7022196,,
,01/22/2022,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,Bryant Center,Game,>Girls>Girls 7th Grade Division 2>Springfield G7-2 Allen,,,35,2,7054741,,
,01/22/2022,6:00 PM,7:15 PM,>Girls>Girls 8th Grade Division 1>Mt. Vernon G8-1 Marshall,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 1>Burke G8-1 Coutinho,from 1-16,,33,46,7023082,,
,01/22/2022,6:15 PM,7:30 PM,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,fr 12-18 ,,42,54,7021649,,
