CsvRow(db_id=7387165, date='2022-11-28', real_date=datetime.datetime(2022, 11, 28, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=78, error=False)
CsvRow(db_id=7390010, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', points=21, against=34, error=False)
CsvRow(db_id=7431448, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers', opponent='>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila', points=32, against=23, error=False)
CsvRow(db_id=7430939, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson', opponent='>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff', points=17, against=18, error=False)
CsvRow(db_id=7388731, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 1>South County B7-1 Brown', opponent='>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen', points=42, against=50, error=False)
CsvRow(db_id=7390082, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth', opponent='>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams', points=26, against=24, error=False)
CsvRow(db_id=7430937, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson', opponent='>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender', points=20, against=4, error=False)
CsvRow(db_id=7390009, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', opponent='>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam', points=34, against=12, error=False)
CsvRow(db_id=7431319, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>CYA B5-1 Batta', opponent='>Boys>Boys 5th grade Division 1>SYA B5-1 Ball', points=46, against=23, error=False)
CsvRow(db_id=7431449, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 3>Burke B5-3 Hess', opponent='>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn', points=27, against=25, error=False)
CsvRow(db_id=7390527, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco', opponent='>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman', points=45, against=40, error=False)
CsvRow(db_id=7431320, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer', opponent='>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi', points=37, against=45, error=False)
CsvRow(db_id=7390011, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri', opponent='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', points=24, against=42, error=False)
CsvRow(db_id=7430938, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke', opponent='>Girls>Girls 5th grade Division 2>McLean G5-2 Roth', points=5, against=22, error=False)
CsvRow(db_id=7431246, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin', opponent='>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper', points=39, against=26, error=False)
CsvRow(db_id=7390318, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah', opponent='>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano', points=19, against=37, error=False)
CsvRow(db_id=7390319, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco', opponent='>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt', points=39, against=42, error=False)
CsvRow(db_id=7431243, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah', opponent='>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth', points=37, against=30, error=False)
CsvRow(db_id=7431245, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland', opponent='>Boys>Boys 5th grade Division 2>Lee Mt. Vernon B5-2 Black', points=42, against=39, error=False)
CsvRow(db_id=7431247, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks', opponent='>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere', points=32, against=33, error=False)
CsvRow(db_id=7431136, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll', opponent='>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman', points=20, against=38, error=False)
CsvRow(db_id=7431318, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson', opponent='>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey', points=38, against=48, error=False)
CsvRow(db_id=7390524, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey', opponent='>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins', points=46, against=24, error=False)
CsvRow(db_id=7431244, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman', opponent='>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis', points=27, against=32, error=False)
CsvRow(db_id=7388451, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison', opponent='>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith', points=42, against=53, error=False)
CsvRow(db_id=7431316, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka', opponent='>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb', points=32, against=30, error=False)
CsvRow(db_id=7431137, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Mathes', opponent='>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy', points=18, against=23, error=False)
CsvRow(db_id=7430940, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff', opponent='>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman', points=29, against=30, error=False)
CsvRow(db_id=7390525, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', opponent='>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne', points=42, against=21, error=False)
CsvRow(db_id=7389785, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella', opponent='>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin', points=12, against=21, error=False)
CsvRow(db_id=7389895, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 3>Lee Mt. Vernon B7-* Beisner', opponent='>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson', points=50, against=42, error=False)
CsvRow(db_id=7390198, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', opponent='>Boys>Boys 6th Grade Division 3>Lee Mt. Vernon B6-3 Degenhardt', points=28, against=47, error=False)
CsvRow(db_id=7390087, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', opponent='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', points=4, against=27, error=False)
CsvRow(db_id=7431135, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt', opponent='>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins', points=9, against=20, error=False)
CsvRow(db_id=7388445, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love', opponent='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', points=46, against=30, error=False)
CsvRow(db_id=7387192, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee', points=46, against=62, error=False)
CsvRow(db_id=7389879, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein', opponent='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', points=52, against=28, error=False)
CsvRow(db_id=7389878, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory', opponent='>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos', points=17, against=43, error=False)
CsvRow(db_id=7431477, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick', opponent='>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours', points=65, against=54, error=False)
CsvRow(db_id=7389786, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand', opponent='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', points=29, against=28, error=False)
CsvRow(db_id=7390197, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', opponent='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', points=10, against=27, error=False)
CsvRow(db_id=7431248, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia', opponent='>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer', points=28, against=31, error=False)
CsvRow(db_id=7390196, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', opponent='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', points=21, against=25, error=False)
CsvRow(db_id=7390526, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner', opponent='>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach', points=35, against=39, error=False)
CsvRow(db_id=7390316, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson', opponent='>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon', points=47, against=32, error=False)
CsvRow(db_id=7388443, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall', opponent='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', points=39, against=56, error=False)
CsvRow(db_id=7387193, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', opponent='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', points=66, against=31, error=False)
CsvRow(db_id=7390528, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', opponent='>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett', points=27, against=22, error=False)
CsvRow(db_id=7431317, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern', opponent='>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny', points=20, against=42, error=False)
CsvRow(db_id=7388800, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki', opponent='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', points=30, against=55, error=False)
CsvRow(db_id=7389674, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', opponent='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', points=14, against=50, error=False)
CsvRow(db_id=7390317, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 6th Grade Division 1>Lee Mt. Vernon B6-1 Davis', opponent='>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell', points=28, against=44, error=False)
CsvRow(db_id=7389881, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', opponent='>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson', points=37, against=51, error=False)
CsvRow(db_id=7431493, date='2023-01-07', real_date=datetime.datetime(2023, 1, 7, 0, 0), team='>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman', opponent='>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone', points=57, against=41, error=False)
CsvRow(db_id=7390088, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams', opponent='>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams', points=16, against=18, error=False)
CsvRow(db_id=7390325, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick', opponent='>Boys>Boys 6th Grade Division 1>Lee Mt. Vernon B6-1 Davis', points=52, against=37, error=False)
CsvRow(db_id=7389676, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker', opponent='>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder', points=36, against=16, error=False)
CsvRow(db_id=7388448, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller', opponent='>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn', points=55, against=50, error=False)
CsvRow(db_id=7388447, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein', opponent='>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis', points=34, against=68, error=False)
CsvRow(db_id=7387261, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner', opponent='>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen', points=37, against=46, error=False)
CsvRow(db_id=7388444, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner', opponent='>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel', points=55, against=44, error=False)
CsvRow(db_id=7387765, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis', opponent='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', points=23, against=20, error=False)
CsvRow(db_id=7390572, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', opponent='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', points=26, against=15, error=False)
CsvRow(db_id=7390186, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', opponent='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', points=37, against=45, error=False)
CsvRow(db_id=7431446, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila', opponent='>Boys>Boys 5th grade Division 3>Burke B5-3 Hess', points=21, against=40, error=False)
CsvRow(db_id=7388705, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen', opponent='>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg', points=71, against=43, error=False)
CsvRow(db_id=7390020, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri', points=34, against=30, error=False)
CsvRow(db_id=7390017, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas', opponent='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', points=7, against=23, error=False)
CsvRow(db_id=7390322, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt', opponent='>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah', points=41, against=21, error=False)
CsvRow(db_id=7388441, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor', opponent='>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti', points=56, against=43, error=False)
CsvRow(db_id=7389675, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Sedor', opponent='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', points=38, against=34, error=False)
CsvRow(db_id=7388801, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell', opponent='>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker', points=42, against=20, error=False)
CsvRow(db_id=7390482, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner', opponent='>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco', points=53, against=50, error=False)
CsvRow(db_id=7387263, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.', opponent='>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton', points=25, against=40, error=False)
CsvRow(db_id=7431237, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere', opponent='>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah', points=26, against=31, error=False)
CsvRow(db_id=7387763, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', opponent='>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson', points=19, against=45, error=False)
CsvRow(db_id=7390184, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker', opponent='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', points=21, against=16, error=False)
CsvRow(db_id=7430933, date='2023-01-08', real_date=datetime.datetime(2023, 1, 8, 0, 0), team='>Girls>Girls 5th grade Division 2>McLean G5-2 Roth', opponent='>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone', points=19, against=32, error=False)
